id,schedule_code,effective_date,change_type,li_item_id,pbs_code,drug_id,brand_name,old_value,new_value,affected_items,significance,notes,created_at
2582,1983062564,2092-01-01T00:00:00.000Z,delisted,10399H_10037_1189_5419_45951,10399H,2100003000,Amgevita,"{""pbs_code"":""10399H"",""formulary"":""F2"",""brand_name"":""Amgevita"",""li_item_id"":""10399H_10037_1189_5419_45951"",""determined_price"":444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-29T11:14:36.234Z
2583,1983062564,2092-01-01T00:00:00.000Z,delisted,10399H_10037_1189_5419_49269,10399H,2100003000,Hyrimoz,"{""pbs_code"":""10399H"",""formulary"":""F2"",""brand_name"":""Hyrimoz"",""li_item_id"":""10399H_10037_1189_5419_49269"",""determined_price"":444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-29T11:14:36.234Z
2584,1983062564,2092-01-01T00:00:00.000Z,delisted,10400J_7270_1189_5417_49267,10400J,2100003000,Hyrimoz,"{""pbs_code"":""10400J"",""formulary"":""F2"",""brand_name"":""Hyrimoz"",""li_item_id"":""10400J_7270_1189_5417_49267"",""determined_price"":444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-29T11:14:36.234Z
2585,1983062564,2092-01-01T00:00:00.000Z,delisted,10400J_7270_1189_5417_50918,10400J,2100003000,Hadlima,"{""pbs_code"":""10400J"",""formulary"":""F2"",""brand_name"":""Hadlima"",""li_item_id"":""10400J_7270_1189_5417_50918"",""determined_price"":444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-29T11:14:36.234Z
2586,1983062564,2092-01-01T00:00:00.000Z,delisted,10400J_7270_1189_5417_51588,10400J,2100003000,Amgevita,"{""pbs_code"":""10400J"",""formulary"":""F2"",""brand_name"":""Amgevita"",""li_item_id"":""10400J_7270_1189_5417_51588"",""determined_price"":444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-29T11:14:36.234Z
2587,1983062564,2092-01-01T00:00:00.000Z,delisted,10400J_7270_1189_5417_54286,10400J,2100003000,Abrilada,"{""pbs_code"":""10400J"",""formulary"":""F2"",""brand_name"":""Abrilada"",""li_item_id"":""10400J_7270_1189_5417_54286"",""determined_price"":444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-29T11:14:36.234Z
2588,1983062564,2092-01-01T00:00:00.000Z,delisted,10412B_10037_1189_5419_45576,10412B,2100003000,Hadlima,"{""pbs_code"":""10412B"",""formulary"":""F2"",""brand_name"":""Hadlima"",""li_item_id"":""10412B_10037_1189_5419_45576"",""determined_price"":444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-29T11:14:36.234Z
2589,1983062564,2092-01-01T00:00:00.000Z,delisted,10412B_10037_1189_5419_45951,10412B,2100003000,Amgevita,"{""pbs_code"":""10412B"",""formulary"":""F2"",""brand_name"":""Amgevita"",""li_item_id"":""10412B_10037_1189_5419_45951"",""determined_price"":444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-29T11:14:36.234Z
2590,1983062564,2092-01-01T00:00:00.000Z,delisted,10412B_10037_1189_5419_49269,10412B,2100003000,Hyrimoz,"{""pbs_code"":""10412B"",""formulary"":""F2"",""brand_name"":""Hyrimoz"",""li_item_id"":""10412B_10037_1189_5419_49269"",""determined_price"":444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-29T11:14:36.234Z
2591,1983062564,2092-01-01T00:00:00.000Z,delisted,10413C_7270_1189_5417_49267,10413C,2100003000,Hyrimoz,"{""pbs_code"":""10413C"",""formulary"":""F2"",""brand_name"":""Hyrimoz"",""li_item_id"":""10413C_7270_1189_5417_49267"",""determined_price"":444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-29T11:14:36.234Z
2592,1983062564,2092-01-01T00:00:00.000Z,delisted,10413C_7270_1189_5417_50918,10413C,2100003000,Hadlima,"{""pbs_code"":""10413C"",""formulary"":""F2"",""brand_name"":""Hadlima"",""li_item_id"":""10413C_7270_1189_5417_50918"",""determined_price"":444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-29T11:14:36.234Z
2593,1983062564,2092-01-01T00:00:00.000Z,delisted,10413C_7270_1189_5417_51588,10413C,2100003000,Amgevita,"{""pbs_code"":""10413C"",""formulary"":""F2"",""brand_name"":""Amgevita"",""li_item_id"":""10413C_7270_1189_5417_51588"",""determined_price"":444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-29T11:14:36.234Z
2594,1983062564,2092-01-01T00:00:00.000Z,delisted,10413C_7270_1189_5417_54286,10413C,2100003000,Abrilada,"{""pbs_code"":""10413C"",""formulary"":""F2"",""brand_name"":""Abrilada"",""li_item_id"":""10413C_7270_1189_5417_54286"",""determined_price"":444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-29T11:14:36.234Z
2595,1983062564,2092-01-01T00:00:00.000Z,delisted,10419J_10037_1189_5419_45576,10419J,2100003000,Hadlima,"{""pbs_code"":""10419J"",""formulary"":""F2"",""brand_name"":""Hadlima"",""li_item_id"":""10419J_10037_1189_5419_45576"",""determined_price"":444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-29T11:14:36.234Z
2596,1983062564,2092-01-01T00:00:00.000Z,delisted,10419J_10037_1189_5419_45951,10419J,2100003000,Amgevita,"{""pbs_code"":""10419J"",""formulary"":""F2"",""brand_name"":""Amgevita"",""li_item_id"":""10419J_10037_1189_5419_45951"",""determined_price"":444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-29T11:14:36.234Z
2597,1983062564,2092-01-01T00:00:00.000Z,delisted,10419J_10037_1189_5419_49269,10419J,2100003000,Hyrimoz,"{""pbs_code"":""10419J"",""formulary"":""F2"",""brand_name"":""Hyrimoz"",""li_item_id"":""10419J_10037_1189_5419_49269"",""determined_price"":444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-29T11:14:36.234Z
2598,1983062564,2092-01-01T00:00:00.000Z,delisted,10420K_7270_1189_5417_49267,10420K,2100003000,Hyrimoz,"{""pbs_code"":""10420K"",""formulary"":""F2"",""brand_name"":""Hyrimoz"",""li_item_id"":""10420K_7270_1189_5417_49267"",""determined_price"":444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-29T11:14:36.234Z
2599,1983062564,2092-01-01T00:00:00.000Z,delisted,10420K_7270_1189_5417_50918,10420K,2100003000,Hadlima,"{""pbs_code"":""10420K"",""formulary"":""F2"",""brand_name"":""Hadlima"",""li_item_id"":""10420K_7270_1189_5417_50918"",""determined_price"":444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-29T11:14:36.234Z
2600,1983062564,2092-01-01T00:00:00.000Z,delisted,10420K_7270_1189_5417_51588,10420K,2100003000,Amgevita,"{""pbs_code"":""10420K"",""formulary"":""F2"",""brand_name"":""Amgevita"",""li_item_id"":""10420K_7270_1189_5417_51588"",""determined_price"":444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-29T11:14:36.234Z
2601,1983062564,2092-01-01T00:00:00.000Z,delisted,10420K_7270_1189_5417_54286,10420K,2100003000,Abrilada,"{""pbs_code"":""10420K"",""formulary"":""F2"",""brand_name"":""Abrilada"",""li_item_id"":""10420K_7270_1189_5417_54286"",""determined_price"":444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-29T11:14:36.234Z
2602,1983062564,2092-01-01T00:00:00.000Z,delisted,10944B_10037_1189_5419_45576,10944B,2100003000,Hadlima,"{""pbs_code"":""10944B"",""formulary"":""F2"",""brand_name"":""Hadlima"",""li_item_id"":""10944B_10037_1189_5419_45576"",""determined_price"":444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-29T11:14:36.234Z
2603,1983062564,2092-01-01T00:00:00.000Z,delisted,10944B_10037_1189_5419_45951,10944B,2100003000,Amgevita,"{""pbs_code"":""10944B"",""formulary"":""F2"",""brand_name"":""Amgevita"",""li_item_id"":""10944B_10037_1189_5419_45951"",""determined_price"":444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-29T11:14:36.234Z
2604,1983062564,2092-01-01T00:00:00.000Z,delisted,10944B_10037_1189_5419_49269,10944B,2100003000,Hyrimoz,"{""pbs_code"":""10944B"",""formulary"":""F2"",""brand_name"":""Hyrimoz"",""li_item_id"":""10944B_10037_1189_5419_49269"",""determined_price"":444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-29T11:14:36.234Z
2605,1983062564,2092-01-01T00:00:00.000Z,delisted,10955N_7270_1189_5417_49267,10955N,2100003000,Hyrimoz,"{""pbs_code"":""10955N"",""formulary"":""F2"",""brand_name"":""Hyrimoz"",""li_item_id"":""10955N_7270_1189_5417_49267"",""determined_price"":444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-29T11:14:36.234Z
2606,1983062564,2092-01-01T00:00:00.000Z,delisted,10955N_7270_1189_5417_50918,10955N,2100003000,Hadlima,"{""pbs_code"":""10955N"",""formulary"":""F2"",""brand_name"":""Hadlima"",""li_item_id"":""10955N_7270_1189_5417_50918"",""determined_price"":444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-29T11:14:36.234Z
2607,1983062564,2092-01-01T00:00:00.000Z,delisted,10955N_7270_1189_5417_51588,10955N,2100003000,Amgevita,"{""pbs_code"":""10955N"",""formulary"":""F2"",""brand_name"":""Amgevita"",""li_item_id"":""10955N_7270_1189_5417_51588"",""determined_price"":444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-29T11:14:36.234Z
2608,1983062564,2092-01-01T00:00:00.000Z,delisted,10955N_7270_1189_5417_54286,10955N,2100003000,Abrilada,"{""pbs_code"":""10955N"",""formulary"":""F2"",""brand_name"":""Abrilada"",""li_item_id"":""10955N_7270_1189_5417_54286"",""determined_price"":444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-29T11:14:36.234Z
2609,1983062564,2092-01-01T00:00:00.000Z,delisted,10960W_10037_1189_5419_45576,10960W,2100003000,Hadlima,"{""pbs_code"":""10960W"",""formulary"":""F2"",""brand_name"":""Hadlima"",""li_item_id"":""10960W_10037_1189_5419_45576"",""determined_price"":444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-29T11:14:36.234Z
