id,schedule_code,effective_date,change_type,li_item_id,pbs_code,drug_id,brand_name,old_value,new_value,affected_items,significance,notes,created_at
4938,1983062564,2092-01-01,delisted,12407B_22501_1189_45820_45824,12407B,2100003000,Humira,"{""pbs_code"": ""12407B"", ""formulary"": ""F2"", ""brand_name"": ""Humira"", ""li_item_id"": ""12407B_22501_1189_45820_45824"", ""determined_price"": 567.42}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4939,1983062564,2092-01-01,delisted,12408C_22503_1189_45830_45834,12408C,2100003000,Humira,"{""pbs_code"": ""12408C"", ""formulary"": ""F2"", ""brand_name"": ""Humira"", ""li_item_id"": ""12408C_22503_1189_45830_45834"", ""determined_price"": 618.9}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4940,1983062564,2092-01-01,delisted,12408C_22503_1189_45830_59141,12408C,2100003000,Yuflyma,"{""pbs_code"": ""12408C"", ""formulary"": ""F2"", ""brand_name"": ""Yuflyma"", ""li_item_id"": ""12408C_22503_1189_45830_59141"", ""determined_price"": 618.9}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4941,1983062564,2092-01-01,delisted,12409D_22503_1189_45830_45834,12409D,2100003000,Humira,"{""pbs_code"": ""12409D"", ""formulary"": ""F2"", ""brand_name"": ""Humira"", ""li_item_id"": ""12409D_22503_1189_45830_45834"", ""determined_price"": 618.9}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4942,1983062564,2092-01-01,delisted,12409D_22503_1189_45830_59141,12409D,2100003000,Yuflyma,"{""pbs_code"": ""12409D"", ""formulary"": ""F2"", ""brand_name"": ""Yuflyma"", ""li_item_id"": ""12409D_22503_1189_45830_59141"", ""determined_price"": 618.9}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4943,1983062564,2092-01-01,delisted,12410E_21831_1189_43963_43965,12410E,2100003000,Humira,"{""pbs_code"": ""12410E"", ""formulary"": ""F2"", ""brand_name"": ""Humira"", ""li_item_id"": ""12410E_21831_1189_43963_43965"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4944,1983062564,2092-01-01,delisted,12410E_21831_1189_43963_55425,12410E,2100003000,Yuflyma,"{""pbs_code"": ""12410E"", ""formulary"": ""F2"", ""brand_name"": ""Yuflyma"", ""li_item_id"": ""12410E_21831_1189_43963_55425"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4945,1983062564,2092-01-01,delisted,12410E_21831_1189_43963_59133,12410E,2100003000,Hadlima,"{""pbs_code"": ""12410E"", ""formulary"": ""F2"", ""brand_name"": ""Hadlima"", ""li_item_id"": ""12410E_21831_1189_43963_59133"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4946,1983062564,2092-01-01,delisted,12410E_21831_1189_43963_59530,12410E,2100003000,Hyrimoz,"{""pbs_code"": ""12410E"", ""formulary"": ""F2"", ""brand_name"": ""Hyrimoz"", ""li_item_id"": ""12410E_21831_1189_43963_59530"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4947,1983062564,2092-01-01,delisted,12411F_21832_1189_43971_43973,12411F,2100003000,Humira,"{""pbs_code"": ""12411F"", ""formulary"": ""F2"", ""brand_name"": ""Humira"", ""li_item_id"": ""12411F_21832_1189_43971_43973"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4948,1983062564,2092-01-01,delisted,12411F_21832_1189_43971_55426,12411F,2100003000,Yuflyma,"{""pbs_code"": ""12411F"", ""formulary"": ""F2"", ""brand_name"": ""Yuflyma"", ""li_item_id"": ""12411F_21832_1189_43971_55426"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4949,1983062564,2092-01-01,delisted,12411F_21832_1189_43971_59132,12411F,2100003000,Hadlima,"{""pbs_code"": ""12411F"", ""formulary"": ""F2"", ""brand_name"": ""Hadlima"", ""li_item_id"": ""12411F_21832_1189_43971_59132"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4950,1983062564,2092-01-01,delisted,12411F_21832_1189_43971_59529,12411F,2100003000,Hyrimoz,"{""pbs_code"": ""12411F"", ""formulary"": ""F2"", ""brand_name"": ""Hyrimoz"", ""li_item_id"": ""12411F_21832_1189_43971_59529"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4951,1983062564,2092-01-01,delisted,12412G_21832_1189_43971_43973,12412G,2100003000,Humira,"{""pbs_code"": ""12412G"", ""formulary"": ""F2"", ""brand_name"": ""Humira"", ""li_item_id"": ""12412G_21832_1189_43971_43973"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4952,1983062564,2092-01-01,delisted,12412G_21832_1189_43971_55426,12412G,2100003000,Yuflyma,"{""pbs_code"": ""12412G"", ""formulary"": ""F2"", ""brand_name"": ""Yuflyma"", ""li_item_id"": ""12412G_21832_1189_43971_55426"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4953,1983062564,2092-01-01,delisted,12412G_21832_1189_43971_59132,12412G,2100003000,Hadlima,"{""pbs_code"": ""12412G"", ""formulary"": ""F2"", ""brand_name"": ""Hadlima"", ""li_item_id"": ""12412G_21832_1189_43971_59132"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4954,1983062564,2092-01-01,delisted,12412G_21832_1189_43971_59529,12412G,2100003000,Hyrimoz,"{""pbs_code"": ""12412G"", ""formulary"": ""F2"", ""brand_name"": ""Hyrimoz"", ""li_item_id"": ""12412G_21832_1189_43971_59529"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4955,1983062564,2092-01-01,delisted,12413H_21831_1189_43963_43965,12413H,2100003000,Humira,"{""pbs_code"": ""12413H"", ""formulary"": ""F2"", ""brand_name"": ""Humira"", ""li_item_id"": ""12413H_21831_1189_43963_43965"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4956,1983062564,2092-01-01,delisted,12413H_21831_1189_43963_55425,12413H,2100003000,Yuflyma,"{""pbs_code"": ""12413H"", ""formulary"": ""F2"", ""brand_name"": ""Yuflyma"", ""li_item_id"": ""12413H_21831_1189_43963_55425"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4957,1983062564,2092-01-01,delisted,12413H_21831_1189_43963_59133,12413H,2100003000,Hadlima,"{""pbs_code"": ""12413H"", ""formulary"": ""F2"", ""brand_name"": ""Hadlima"", ""li_item_id"": ""12413H_21831_1189_43963_59133"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4958,1983062564,2092-01-01,delisted,12413H_21831_1189_43963_59530,12413H,2100003000,Hyrimoz,"{""pbs_code"": ""12413H"", ""formulary"": ""F2"", ""brand_name"": ""Hyrimoz"", ""li_item_id"": ""12413H_21831_1189_43963_59530"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4959,1983062564,2092-01-01,delisted,12414J_21832_1189_43971_43973,12414J,2100003000,Humira,"{""pbs_code"": ""12414J"", ""formulary"": ""F2"", ""brand_name"": ""Humira"", ""li_item_id"": ""12414J_21832_1189_43971_43973"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4960,1983062564,2092-01-01,delisted,12414J_21832_1189_43971_55426,12414J,2100003000,Yuflyma,"{""pbs_code"": ""12414J"", ""formulary"": ""F2"", ""brand_name"": ""Yuflyma"", ""li_item_id"": ""12414J_21832_1189_43971_55426"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4961,1983062564,2092-01-01,delisted,12414J_21832_1189_43971_59132,12414J,2100003000,Hadlima,"{""pbs_code"": ""12414J"", ""formulary"": ""F2"", ""brand_name"": ""Hadlima"", ""li_item_id"": ""12414J_21832_1189_43971_59132"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4962,1983062564,2092-01-01,delisted,12414J_21832_1189_43971_59529,12414J,2100003000,Hyrimoz,"{""pbs_code"": ""12414J"", ""formulary"": ""F2"", ""brand_name"": ""Hyrimoz"", ""li_item_id"": ""12414J_21832_1189_43971_59529"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4963,1983062564,2092-01-01,delisted,12415K_7270_1189_5417_49267,12415K,2100003000,Hyrimoz,"{""pbs_code"": ""12415K"", ""formulary"": ""F2"", ""brand_name"": ""Hyrimoz"", ""li_item_id"": ""12415K_7270_1189_5417_49267"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4964,1983062564,2092-01-01,delisted,12415K_7270_1189_5417_50918,12415K,2100003000,Hadlima,"{""pbs_code"": ""12415K"", ""formulary"": ""F2"", ""brand_name"": ""Hadlima"", ""li_item_id"": ""12415K_7270_1189_5417_50918"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4965,1983062564,2092-01-01,delisted,12415K_7270_1189_5417_51588,12415K,2100003000,Amgevita,"{""pbs_code"": ""12415K"", ""formulary"": ""F2"", ""brand_name"": ""Amgevita"", ""li_item_id"": ""12415K_7270_1189_5417_51588"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4966,1983062564,2092-01-01,delisted,12415K_7270_1189_5417_54286,12415K,2100003000,Abrilada,"{""pbs_code"": ""12415K"", ""formulary"": ""F2"", ""brand_name"": ""Abrilada"", ""li_item_id"": ""12415K_7270_1189_5417_54286"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4967,1983062564,2092-01-01,delisted,12416L_10037_1189_5419_45576,12416L,2100003000,Hadlima,"{""pbs_code"": ""12416L"", ""formulary"": ""F2"", ""brand_name"": ""Hadlima"", ""li_item_id"": ""12416L_10037_1189_5419_45576"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4968,1983062564,2092-01-01,delisted,12416L_10037_1189_5419_45951,12416L,2100003000,Amgevita,"{""pbs_code"": ""12416L"", ""formulary"": ""F2"", ""brand_name"": ""Amgevita"", ""li_item_id"": ""12416L_10037_1189_5419_45951"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4969,1983062564,2092-01-01,delisted,12416L_10037_1189_5419_49269,12416L,2100003000,Hyrimoz,"{""pbs_code"": ""12416L"", ""formulary"": ""F2"", ""brand_name"": ""Hyrimoz"", ""li_item_id"": ""12416L_10037_1189_5419_49269"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4970,1983062564,2092-01-01,delisted,12417M_7444_1189_51604_51606,12417M,2100003000,Amgevita,"{""pbs_code"": ""12417M"", ""formulary"": ""F2"", ""brand_name"": ""Amgevita"", ""li_item_id"": ""12417M_7444_1189_51604_51606"", ""determined_price"": 272.84}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4971,1983062564,2092-01-01,delisted,12419P_22502_1189_45825_45829,12419P,2100003000,Humira,"{""pbs_code"": ""12419P"", ""formulary"": ""F2"", ""brand_name"": ""Humira"", ""li_item_id"": ""12419P_22502_1189_45825_45829"", ""determined_price"": 618.9}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4972,1983062564,2092-01-01,delisted,12419P_22502_1189_45825_59140,12419P,2100003000,Yuflyma,"{""pbs_code"": ""12419P"", ""formulary"": ""F2"", ""brand_name"": ""Yuflyma"", ""li_item_id"": ""12419P_22502_1189_45825_59140"", ""determined_price"": 618.9}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4973,1983062564,2092-01-01,delisted,12419P_22502_1189_45825_59531,12419P,2100003000,Hyrimoz,"{""pbs_code"": ""12419P"", ""formulary"": ""F2"", ""brand_name"": ""Hyrimoz"", ""li_item_id"": ""12419P_22502_1189_45825_59531"", ""determined_price"": 618.9}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4974,1983062564,2092-01-01,delisted,12420Q_7270_1189_5417_49267,12420Q,2100003000,Hyrimoz,"{""pbs_code"": ""12420Q"", ""formulary"": ""F2"", ""brand_name"": ""Hyrimoz"", ""li_item_id"": ""12420Q_7270_1189_5417_49267"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4975,1983062564,2092-01-01,delisted,12420Q_7270_1189_5417_50918,12420Q,2100003000,Hadlima,"{""pbs_code"": ""12420Q"", ""formulary"": ""F2"", ""brand_name"": ""Hadlima"", ""li_item_id"": ""12420Q_7270_1189_5417_50918"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4976,1983062564,2092-01-01,delisted,12420Q_7270_1189_5417_51588,12420Q,2100003000,Amgevita,"{""pbs_code"": ""12420Q"", ""formulary"": ""F2"", ""brand_name"": ""Amgevita"", ""li_item_id"": ""12420Q_7270_1189_5417_51588"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4977,1983062564,2092-01-01,delisted,12420Q_7270_1189_5417_54286,12420Q,2100003000,Abrilada,"{""pbs_code"": ""12420Q"", ""formulary"": ""F2"", ""brand_name"": ""Abrilada"", ""li_item_id"": ""12420Q_7270_1189_5417_54286"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4978,1983062564,2092-01-01,delisted,12421R_21831_1189_43963_43965,12421R,2100003000,Humira,"{""pbs_code"": ""12421R"", ""formulary"": ""F2"", ""brand_name"": ""Humira"", ""li_item_id"": ""12421R_21831_1189_43963_43965"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4979,1983062564,2092-01-01,delisted,12421R_21831_1189_43963_55425,12421R,2100003000,Yuflyma,"{""pbs_code"": ""12421R"", ""formulary"": ""F2"", ""brand_name"": ""Yuflyma"", ""li_item_id"": ""12421R_21831_1189_43963_55425"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4980,1983062564,2092-01-01,delisted,12421R_21831_1189_43963_59133,12421R,2100003000,Hadlima,"{""pbs_code"": ""12421R"", ""formulary"": ""F2"", ""brand_name"": ""Hadlima"", ""li_item_id"": ""12421R_21831_1189_43963_59133"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4981,1983062564,2092-01-01,delisted,12421R_21831_1189_43963_59530,12421R,2100003000,Hyrimoz,"{""pbs_code"": ""12421R"", ""formulary"": ""F2"", ""brand_name"": ""Hyrimoz"", ""li_item_id"": ""12421R_21831_1189_43963_59530"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4982,1983062564,2092-01-01,delisted,12422T_21831_1189_43963_43965,12422T,2100003000,Humira,"{""pbs_code"": ""12422T"", ""formulary"": ""F2"", ""brand_name"": ""Humira"", ""li_item_id"": ""12422T_21831_1189_43963_43965"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4983,1983062564,2092-01-01,delisted,12422T_21831_1189_43963_55425,12422T,2100003000,Yuflyma,"{""pbs_code"": ""12422T"", ""formulary"": ""F2"", ""brand_name"": ""Yuflyma"", ""li_item_id"": ""12422T_21831_1189_43963_55425"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4984,1983062564,2092-01-01,delisted,12422T_21831_1189_43963_59133,12422T,2100003000,Hadlima,"{""pbs_code"": ""12422T"", ""formulary"": ""F2"", ""brand_name"": ""Hadlima"", ""li_item_id"": ""12422T_21831_1189_43963_59133"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4985,1983062564,2092-01-01,delisted,12422T_21831_1189_43963_59530,12422T,2100003000,Hyrimoz,"{""pbs_code"": ""12422T"", ""formulary"": ""F2"", ""brand_name"": ""Hyrimoz"", ""li_item_id"": ""12422T_21831_1189_43963_59530"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4986,1983062564,2092-01-01,delisted,12423W_22501_1189_45820_45824,12423W,2100003000,Humira,"{""pbs_code"": ""12423W"", ""formulary"": ""F2"", ""brand_name"": ""Humira"", ""li_item_id"": ""12423W_22501_1189_45820_45824"", ""determined_price"": 567.42}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4987,1983062564,2092-01-01,delisted,12424X_22501_1189_45820_45824,12424X,2100003000,Humira,"{""pbs_code"": ""12424X"", ""formulary"": ""F2"", ""brand_name"": ""Humira"", ""li_item_id"": ""12424X_22501_1189_45820_45824"", ""determined_price"": 567.42}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4988,1983062564,2092-01-01,delisted,12425Y_21832_1189_43971_43973,12425Y,2100003000,Humira,"{""pbs_code"": ""12425Y"", ""formulary"": ""F2"", ""brand_name"": ""Humira"", ""li_item_id"": ""12425Y_21832_1189_43971_43973"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4989,1983062564,2092-01-01,delisted,12425Y_21832_1189_43971_55426,12425Y,2100003000,Yuflyma,"{""pbs_code"": ""12425Y"", ""formulary"": ""F2"", ""brand_name"": ""Yuflyma"", ""li_item_id"": ""12425Y_21832_1189_43971_55426"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4990,1983062564,2092-01-01,delisted,12425Y_21832_1189_43971_59132,12425Y,2100003000,Hadlima,"{""pbs_code"": ""12425Y"", ""formulary"": ""F2"", ""brand_name"": ""Hadlima"", ""li_item_id"": ""12425Y_21832_1189_43971_59132"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4991,1983062564,2092-01-01,delisted,12425Y_21832_1189_43971_59529,12425Y,2100003000,Hyrimoz,"{""pbs_code"": ""12425Y"", ""formulary"": ""F2"", ""brand_name"": ""Hyrimoz"", ""li_item_id"": ""12425Y_21832_1189_43971_59529"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4992,1983062564,2092-01-01,delisted,12426B_22502_1189_45825_45829,12426B,2100003000,Humira,"{""pbs_code"": ""12426B"", ""formulary"": ""F2"", ""brand_name"": ""Humira"", ""li_item_id"": ""12426B_22502_1189_45825_45829"", ""determined_price"": 618.9}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4993,1983062564,2092-01-01,delisted,12426B_22502_1189_45825_59140,12426B,2100003000,Yuflyma,"{""pbs_code"": ""12426B"", ""formulary"": ""F2"", ""brand_name"": ""Yuflyma"", ""li_item_id"": ""12426B_22502_1189_45825_59140"", ""determined_price"": 618.9}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4994,1983062564,2092-01-01,delisted,12426B_22502_1189_45825_59531,12426B,2100003000,Hyrimoz,"{""pbs_code"": ""12426B"", ""formulary"": ""F2"", ""brand_name"": ""Hyrimoz"", ""li_item_id"": ""12426B_22502_1189_45825_59531"", ""determined_price"": 618.9}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4995,1983062564,2092-01-01,delisted,12428D_21832_1189_43971_43973,12428D,2100003000,Humira,"{""pbs_code"": ""12428D"", ""formulary"": ""F2"", ""brand_name"": ""Humira"", ""li_item_id"": ""12428D_21832_1189_43971_43973"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4996,1983062564,2092-01-01,delisted,12428D_21832_1189_43971_55426,12428D,2100003000,Yuflyma,"{""pbs_code"": ""12428D"", ""formulary"": ""F2"", ""brand_name"": ""Yuflyma"", ""li_item_id"": ""12428D_21832_1189_43971_55426"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4997,1983062564,2092-01-01,delisted,12428D_21832_1189_43971_59132,12428D,2100003000,Hadlima,"{""pbs_code"": ""12428D"", ""formulary"": ""F2"", ""brand_name"": ""Hadlima"", ""li_item_id"": ""12428D_21832_1189_43971_59132"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4998,1983062564,2092-01-01,delisted,12428D_21832_1189_43971_59529,12428D,2100003000,Hyrimoz,"{""pbs_code"": ""12428D"", ""formulary"": ""F2"", ""brand_name"": ""Hyrimoz"", ""li_item_id"": ""12428D_21832_1189_43971_59529"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
4999,1983062564,2092-01-01,delisted,12429E_21832_1189_43971_43973,12429E,2100003000,Humira,"{""pbs_code"": ""12429E"", ""formulary"": ""F2"", ""brand_name"": ""Humira"", ""li_item_id"": ""12429E_21832_1189_43971_43973"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
5000,1983062564,2092-01-01,delisted,12429E_21832_1189_43971_55426,12429E,2100003000,Yuflyma,"{""pbs_code"": ""12429E"", ""formulary"": ""F2"", ""brand_name"": ""Yuflyma"", ""li_item_id"": ""12429E_21832_1189_43971_55426"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
5001,1983062564,2092-01-01,delisted,12429E_21832_1189_43971_59132,12429E,2100003000,Hadlima,"{""pbs_code"": ""12429E"", ""formulary"": ""F2"", ""brand_name"": ""Hadlima"", ""li_item_id"": ""12429E_21832_1189_43971_59132"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
5002,1983062564,2092-01-01,delisted,12429E_21832_1189_43971_59529,12429E,2100003000,Hyrimoz,"{""pbs_code"": ""12429E"", ""formulary"": ""F2"", ""brand_name"": ""Hyrimoz"", ""li_item_id"": ""12429E_21832_1189_43971_59529"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
5003,1983062564,2092-01-01,delisted,12430F_21831_1189_43963_43965,12430F,2100003000,Humira,"{""pbs_code"": ""12430F"", ""formulary"": ""F2"", ""brand_name"": ""Humira"", ""li_item_id"": ""12430F_21831_1189_43963_43965"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
5004,1983062564,2092-01-01,delisted,12430F_21831_1189_43963_55425,12430F,2100003000,Yuflyma,"{""pbs_code"": ""12430F"", ""formulary"": ""F2"", ""brand_name"": ""Yuflyma"", ""li_item_id"": ""12430F_21831_1189_43963_55425"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
5005,1983062564,2092-01-01,delisted,12430F_21831_1189_43963_59133,12430F,2100003000,Hadlima,"{""pbs_code"": ""12430F"", ""formulary"": ""F2"", ""brand_name"": ""Hadlima"", ""li_item_id"": ""12430F_21831_1189_43963_59133"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
5006,1983062564,2092-01-01,delisted,12430F_21831_1189_43963_59530,12430F,2100003000,Hyrimoz,"{""pbs_code"": ""12430F"", ""formulary"": ""F2"", ""brand_name"": ""Hyrimoz"", ""li_item_id"": ""12430F_21831_1189_43963_59530"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
5007,1983062564,2092-01-01,delisted,12431G_21831_1189_43963_43965,12431G,2100003000,Humira,"{""pbs_code"": ""12431G"", ""formulary"": ""F2"", ""brand_name"": ""Humira"", ""li_item_id"": ""12431G_21831_1189_43963_43965"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
5008,1983062564,2092-01-01,delisted,12431G_21831_1189_43963_55425,12431G,2100003000,Yuflyma,"{""pbs_code"": ""12431G"", ""formulary"": ""F2"", ""brand_name"": ""Yuflyma"", ""li_item_id"": ""12431G_21831_1189_43963_55425"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
5009,1983062564,2092-01-01,delisted,12431G_21831_1189_43963_59133,12431G,2100003000,Hadlima,"{""pbs_code"": ""12431G"", ""formulary"": ""F2"", ""brand_name"": ""Hadlima"", ""li_item_id"": ""12431G_21831_1189_43963_59133"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
5010,1983062564,2092-01-01,delisted,12431G_21831_1189_43963_59530,12431G,2100003000,Hyrimoz,"{""pbs_code"": ""12431G"", ""formulary"": ""F2"", ""brand_name"": ""Hyrimoz"", ""li_item_id"": ""12431G_21831_1189_43963_59530"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
5011,1983062564,2092-01-01,delisted,12432H_21832_1189_43971_43973,12432H,2100003000,Humira,"{""pbs_code"": ""12432H"", ""formulary"": ""F2"", ""brand_name"": ""Humira"", ""li_item_id"": ""12432H_21832_1189_43971_43973"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
5012,1983062564,2092-01-01,delisted,12432H_21832_1189_43971_55426,12432H,2100003000,Yuflyma,"{""pbs_code"": ""12432H"", ""formulary"": ""F2"", ""brand_name"": ""Yuflyma"", ""li_item_id"": ""12432H_21832_1189_43971_55426"", ""determined_price"": 444.17}",,,normal,PBS listing was present in the previous schedule and is now absent.,2026-08-30 02:00:11.220906+00
